Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow
1301187432,"Dec 3, 2017, 6:49:33 PM",Lunch Ride,Ride,,830,3.20,16,false,,activities/1301187432.gpx,74.84269714355469,,830.0,713.0,3207.45703125,15.600000381469727,,3.2555556297302246,,178.0,188.8000030517578,4.099999904632568,-0.23414085805416107,,,,,160.0,147.8640899658203,,73.79399108886719,58.66585922241211,,,16.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1447795896,"Dec 3, 2017, 10:00:33 PM",Afternoon Ride,Ride,,428,2.12,6,false,,activities/1447795896.gpx,74.84269714355469,,428.0,398.0,2127.82421875,9.399999618530273,,10.921969413757324,,179.89999389648438,188.89999389648438,8.399999618530273,0.30078014731407166,,,,,158.0,145.8714599609375,,106.01285552978516,47.045387268066406,,,6.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1447795898,"Mar 4, 2018, 7:51:43 PM",Afternoon Hike,Hike,,2161,2.65,9,false,,activities/1447795898.gpx,,,2161.0,2102.0,2653.995361328125,2.5,,50.066524505615234,,176.5,199.5,43.5,-0.003769886214286089,,,,,166.0,110.01094055175781,,,244.05581665039062,,,9.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1447795990,"Mar 11, 2018, 2:10:32 PM",Needed a break from the computer screen ,Hike,"",4284,5.08,54,false,,activities/1447795990.gpx,74.84269714355469,,4284.0,3974.0,5086.84912109375,2.299999952316284,,75.06893920898438,,179.60000610351562,205.8000030517578,42.70000076293945,-0.05701030045747757,,,,,208.0,131.95370483398438,,,467.7751770019531,,,54.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1460381703,"Mar 18, 2018, 5:11:48 PM",Lunch Ride,Ride,,2016,5.80,26,false,,activities/1460381703.gpx,74.84269714355469,,2016.0,1282.0,5807.29541015625,9.899999618530273,,45.00888442993164,,180.5,207.0,16.100000381469727,0.053404077887535095,,,,,165.0,146.44949340820312,,85.72945404052734,122.54431915283203,,,26.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500399031,"Apr 10, 2018, 2:10:18 PM",Morning Ride,Ride,,562,2.46,4,false,,activities/1500399031.gpx,74.84269714355469,,562.0,500.0,2465.761474609375,9.5,,6.143004894256592,,177.10000610351562,188.89999389648438,15.399999618530273,-0.32886722683906555,,,,,151.0,147.78858947753906,,86.93446350097656,48.46598434448242,,,4.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1501314502,"Apr 10, 2018, 10:31:00 PM",Afternoon Ride,Ride,,747,3.09,3,false,,activities/1501314502.gpx,74.84269714355469,,747.0,649.0,3092.379150390625,9.100000381469727,,22.11053466796875,,179.1999969482422,193.3000030517578,38.0,0.25573793053627014,,,,,159.0,93.55683898925781,,89.22570037841797,64.56684112548828,,,3.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1520191099,"Apr 20, 2018, 2:02:04 PM",Morning Ride,Ride,,571,2.36,3,false,,activities/1520191099.gpx,74.84269714355469,,571.0,501.0,2367.820068359375,9.399999618530273,,6.0772199630737305,,177.3000030517578,189.0,14.399999618530273,-0.33812299370765686,,,,,146.0,100.71700286865234,,70.22010040283203,39.22600173950195,,,3.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1523248543,"Apr 20, 2018, 10:43:10 PM",Afternoon Ride,Ride,,731,3.23,4,false,,activities/1523248543.gpx,74.84269714355469,,731.0,664.0,3232.0,9.100000381469727,,15.951499938964844,,177.0,196.10000610351562,43.599998474121094,0.2383829951286316,,,,,140.0,127.00299835205078,,88.4529037475586,65.48699188232422,,,4.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1523248984,"Apr 21, 2018, 6:18:41 PM",The Earth Day zig-zag,Ride,"",11134,14.77,38,false,,activities/1523248984.gpx,74.84269714355469,,11134.0,2936.0,14770.2001953125,11.0,,47.918701171875,,177.10000610351562,198.6999969482422,48.5,-0.020313000306487083,,,,,166.0,141.7740020751953,,90.26300048828125,295.4885559082031,,,38.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1526031642,"Apr 22, 2018, 8:53:51 PM",Ride. Study. Ride. ,Ride,"",8265,8.83,24,false,,activities/1526031642.gpx,74.84269714355469,,8265.0,1709.0,8837.87890625,10.800000190734863,,42.1165657043457,,186.0,212.0,6.599999904632568,-0.0927874743938446,,,,,163.0,140.99159240722656,,87.485595703125,166.70687866210938,,,24.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1526865691,"Apr 23, 2018, 1:54:58 PM",Morning Ride,Ride,,385,2.31,9,false,,activities/1526865691.gpx,74.84269714355469,,385.0,364.0,2317.017822265625,10.899999618530273,,6.2071428298950195,,177.10000610351562,188.60000610351562,14.899999618530273,-0.31506258249282837,,,,,165.0,156.875,,117.11627960205078,47.53269958496094,,,9.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1527888911,"Apr 23, 2018, 4:48:37 PM",Lunch Ride,Ride,,2735,3.10,2,false,,activities/1527888911.gpx,74.84269714355469,,2735.0,885.0,3100.5244140625,10.899999618530273,,8.606377601623535,,178.10000610351562,187.60000610351562,25.399999618530273,-0.003234466537833214,,,,,137.0,98.02732849121094,,65.6745376586914,64.80595397949219,,,2.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1527889014,"Apr 23, 2018, 10:42:53 PM",Afternoon Ride,Ride,,1564,3.39,3,false,,activities/1527889014.gpx,74.84269714355469,,1564.0,767.0,3394.70751953125,12.300000190734863,,21.44534683227539,,179.1999969482422,198.1999969482422,8.699999809265137,0.20919269323349,,,,,133.0,114.918701171875,,81.0027084350586,69.27391052246094,,,3.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1528854138,"Apr 24, 2018, 2:11:00 PM",Morning Ride,Ride,,387,2.26,4,false,,activities/1528854138.gpx,74.84269714355469,,387.0,371.0,2268.263671875,10.899999618530273,,6.060317516326904,,177.0,189.0,13.800000190734863,-0.322537899017334,,,,,143.0,142.62841796875,,103.23770141601562,42.70594787597656,,,4.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1530155772,"Apr 24, 2018, 10:26:50 PM",Afternoon Ride,Ride,,571,2.36,3,false,,activities/1530155772.gpx,74.84269714355469,,571.0,468.0,2366.68603515625,10.300000190734863,,13.0973482131958,,177.0,188.89999389648438,15.0,0.3211222290992737,,,,,154.0,124.47663879394531,,109.0303726196289,56.89403533935547,,,3.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532945006,"Apr 26, 2018, 1:59:36 PM",Morning Ride,Ride,,622,2.38,8,false,,activities/1532945006.gpx,74.84269714355469,,622.0,476.0,2383.670166015625,10.300000190734863,,6.115476131439209,,177.3000030517578,188.89999389648438,10.800000190734863,-0.3576989471912384,,,,,149.0,145.32489013671875,,73.43670654296875,38.97579574584961,,,8.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1539757459,"Apr 26, 2018, 9:32:46 PM",Afternoon Ride,Ride,,1516,4.05,8,false,,activities/1539757459.gpx,74.84269714355469,,1516.0,782.0,4055.591796875,10.300000190734863,,25.759450912475586,,178.0,202.0,10.600000381469727,0.19972383975982666,,,,,158.0,131.65908813476562,,102.375,89.26383209228516,,,8.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1540895366,"Apr 30, 2018, 1:54:42 PM",Morning Ride,Ride,,447,2.37,12,false,,activities/1540895366.gpx,74.84269714355469,,447.0,414.0,2372.886962890625,10.899999618530273,,6.051385402679443,,177.1999969482422,189.0,14.600000381469727,-0.31206512451171875,,,,,157.0,156.74435424804688,,100.8972396850586,46.57506561279297,,,12.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541734265,"Apr 30, 2018, 10:48:59 PM",Afternoon Ride,Ride,,561,3.16,1,false,,activities/1541734265.gpx,74.84269714355469,,561.0,550.0,3161.23681640625,10.800000190734863,,21.67365074157715,,179.1999969482422,194.8000030517578,44.400001525878906,0.2372516691684723,,,,,137.0,91.63977813720703,,108.65666198730469,66.63390350341797,,,1.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549666545,"May 4, 2018, 2:00:30 PM",Morning Ride,Ride,,957,2.24,4,false,,activities/1549666545.gpx,74.84269714355469,,957.0,391.0,2246.239501953125,11.600000381469727,,5.905555725097656,,177.10000610351562,188.89999389648438,18.100000381469727,-0.2900749742984772,,,,,140.0,140.0,,112.2005844116211,48.91571044921875,,,4.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549666570,"May 4, 2018, 7:35:42 PM",Afternoon Ride,Ride,,3741,2.63,6,false,,activities/1549666570.gpx,74.84269714355469,,3741.0,543.0,2633.669677734375,11.5,,6.565714359283447,,177.0,182.0,14.800000190734863,0.0076280562207102776,,,,,150.0,136.54298400878906,,95.41090393066406,57.76605224609375,,,6.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1550019747,"May 4, 2018, 11:16:11 PM",Evening Ride,Ride,,1128,2.54,5,false,,activities/1550019747.gpx,74.84269714355469,,1128.0,503.0,2545.662109375,15.399999618530273,,12.229697227478027,,177.1999969482422,189.0,10.600000381469727,0.31068113446235657,,,,,155.0,131.8851776123047,,97.88726806640625,54.899600982666016,,,5.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1552057044,"May 5, 2018, 4:55:40 PM",Study at a brewery. Read at a beer garden. Just a typical spring Saturday 🤷‍♀️,Ride,"",14596,8.88,22,false,,activities/1552057044.gpx,74.84269714355469,,14596.0,1681.0,8885.9326171875,8.899999618530273,,31.57587432861328,,186.0,200.0,13.800000190734863,0.0,,,,,158.0,138.68902587890625,,78.133544921875,146.44679260253906,,,22.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1554839159,"May 6, 2018, 8:21:34 PM",Afternoon Ride,Ride,,1825,9.41,29,false,,activities/1554839159.gpx,74.84269714355469,,1825.0,1575.0,9412.3896484375,10.800000190734863,,29.81900405883789,,177.89999389648438,192.0,10.5,-0.040381282567977905,,,,,166.0,146.7652587890625,,91.28018951416016,160.2994384765625,,,29.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1554839164,"May 6, 2018, 11:18:24 PM",Evening Ride,Ride,,2300,8.79,26,false,,activities/1554839164.gpx,74.84269714355469,,2300.0,1714.0,8798.84375,9.699999809265137,,56.77884292602539,,172.6999969482422,206.60000610351562,26.200000762939453,-0.004546074662357569,,,,,161.0,142.34336853027344,,82.44819641113281,157.5675811767578,,,26.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1555795089,"May 7, 2018, 1:59:34 PM",Morning Ride,Ride,,452,2.30,2,false,,activities/1555795089.gpx,74.84269714355469,,452.0,392.0,2303.420654296875,12.300000190734863,,6.044762134552002,,177.10000610351562,188.8000030517578,14.699999809265137,-0.3303629755973816,,,,,142.0,131.64903259277344,,114.45125579833984,50.02424240112305,,,2.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
